order_id,customer_id,product_id,order_date,delivery_date,city,category,payment_method,quantity,order_amount
908377,599,15,2024-11-05,2024-11-09,Delhi NCR,Footwear,Prepaid,1,3740.0
908378,457,25,2024-11-30,2024-12-04,Pune,Home & Kitchen,Prepaid,1,3150.0
908379,228,38,2024-04-14,2024-04-18,Pune,Beauty & Personal Care,COD,2,1020.0
908380,49,2,2024-04-28,2024-05-03,Hyderabad,Fashion & Apparel,COD,1,1190.0
908381,346,19,2024-10-26,2024-10-29,Bangalore,Electronics,COD,1,10800.0
908382,478,39,2025-02-02,2025-02-08,Mumbai,Beauty & Personal Care,COD,1,780.0
908383,128,40,2025-02-24,2025-02-27,Mumbai,Beauty & Personal Care,Prepaid,1,540.0
908384,304,29,2024-06-19,2024-06-21,Pune,Home & Kitchen,Prepaid,2,4900.0
908385,147,12,2024-12-17,2024-12-19,Mumbai,Footwear,COD,3,7800.0
908386,222,37,2024-11-13,2024-11-17,Bangalore,Beauty & Personal Care,COD,1,810.0
908387,438,32,2024-08-27,2024-08-30,Hyderabad,Home & Kitchen,Prepaid,1,1990.0
908388,451,43,2025-02-02,2025-02-07,Bangalore,Accessories,Prepaid,1,910.0
908389,480,32,2024-04-08,2024-04-14,Mumbai,Home & Kitchen,COD,1,1990.0
908390,66,20,2024-09-13,2024-09-16,Delhi NCR,Electronics,Prepaid,1,12810.0
908391,385,2,2024-06-12,2024-06-18,Hyderabad,Fashion & Apparel,Prepaid,1,1190.0
908392,11,20,2025-01-21,2025-01-27,Hyderabad,Electronics,Prepaid,1,12810.0
908393,301,25,2024-11-27,2024-11-29,Bangalore,Home & Kitchen,COD,1,3150.0
908394,408,14,2025-01-23,2025-01-27,Pune,Footwear,Prepaid,2,4740.0
908395,302,18,2025-02-14,2025-02-18,Bangalore,Electronics,Prepaid,1,13140.0
908396,130,9,2025-01-13,2025-01-19,Hyderabad,Footwear,COD,1,3370.0
908397,453,16,2024-05-03,2024-05-09,Mumbai,Footwear,COD,1,3900.0
908398,286,16,2024-05-30,2024-06-02,Mumbai,Footwear,COD,1,3900.0
908399,69,32,2025-01-20,2025-01-26,Bangalore,Home & Kitchen,Prepaid,1,1990.0
908400,377,42,2024-05-13,2024-05-16,Delhi NCR,Accessories,Prepaid,1,810.0
908401,232,2,2025-03-26,2025-03-28,Bangalore,Fashion & Apparel,Prepaid,1,1190.0
908402,140,39,2024-11-27,2024-12-03,Mumbai,Beauty & Personal Care,Prepaid,1,780.0
908403,457,28,2024-12-15,2024-12-18,Pune,Home & Kitchen,COD,2,6340.0
908404,558,42,2024-12-09,2024-12-14,Kochi,Accessories,COD,1,810.0
908405,570,9,2024-12-09,2024-12-11,Hyderabad,Footwear,COD,1,3370.0
908406,505,9,2024-08-18,2024-08-20,Mumbai,Footwear,COD,1,3370.0
908407,585,40,2024-05-01,2024-05-06,Bangalore,Beauty & Personal Care,Prepaid,1,540.0
908408,418,36,2024-08-17,2024-08-21,Hyderabad,Beauty & Personal Care,Prepaid,1,1130.0
908409,228,32,2025-02-08,2025-02-13,Pune,Home & Kitchen,COD,1,1990.0
908410,27,10,2024-04-13,2024-04-17,Bangalore,Footwear,Prepaid,1,3700.0
908411,595,46,2024-05-19,2024-05-23,Delhi NCR,Accessories,Prepaid,1,1320.0
908412,30,47,2024-06-25,2024-07-01,Pune,Accessories,COD,1,890.0
908413,366,16,2024-12-10,2024-12-13,Delhi NCR,Footwear,Prepaid,1,3900.0
908414,572,18,2024-09-26,2024-09-29,Hyderabad,Electronics,Prepaid,1,13140.0
908415,409,42,2025-02-14,2025-02-16,Mumbai,Accessories,Prepaid,1,810.0
908416,485,10,2025-03-02,2025-03-07,Hyderabad,Footwear,COD,1,3700.0
908417,244,44,2025-03-13,2025-03-17,Mumbai,Accessories,Prepaid,1,1130.0
908418,44,16,2024-10-05,2024-10-11,Chennai,Footwear,Prepaid,1,3900.0
908419,145,47,2024-11-08,2024-11-10,Bangalore,Accessories,Prepaid,1,890.0
908420,166,45,2024-10-14,2024-10-17,Bangalore,Accessories,Prepaid,2,2580.0
908421,36,29,2024-05-02,2024-05-04,Pune,Home & Kitchen,Prepaid,1,2450.0
908422,212,13,2024-08-12,2024-08-16,Bangalore,Footwear,Prepaid,1,3000.0
908423,26,29,2024-11-05,2024-11-07,Hyderabad,Home & Kitchen,COD,1,2450.0
908424,499,36,2025-02-13,2025-02-19,Mumbai,Beauty & Personal Care,Prepaid,1,1130.0
908425,346,26,2024-05-21,2024-05-27,Bangalore,Home & Kitchen,Prepaid,1,2250.0
908426,362,4,2024-12-31,2025-01-03,Hyderabad,Fashion & Apparel,COD,1,970.0
908427,20,30,2025-02-11,2025-02-13,Pune,Home & Kitchen,Prepaid,1,2550.0
908428,336,6,2024-11-12,2024-11-16,Chennai,Fashion & Apparel,COD,1,1510.0
908429,332,25,2024-06-18,2024-06-24,Mumbai,Home & Kitchen,Prepaid,3,9450.0
908430,589,16,2024-05-09,2024-05-14,Bangalore,Footwear,COD,1,3900.0
908431,4,18,2024-04-15,2024-04-18,Chennai,Electronics,Prepaid,2,26280.0
908432,563,43,2024-05-19,2024-05-25,Pune,Accessories,COD,1,910.0
908433,215,5,2024-12-24,2024-12-28,Hyderabad,Fashion & Apparel,Prepaid,1,1960.0
908434,292,40,2024-12-17,2024-12-21,Mumbai,Beauty & Personal Care,Prepaid,3,1620.0
908435,61,46,2024-12-21,2024-12-25,Mumbai,Accessories,Prepaid,1,1320.0
908436,94,19,2024-07-18,2024-07-20,Delhi NCR,Electronics,Prepaid,1,10800.0
908437,568,13,2024-12-13,2024-12-16,Kochi,Footwear,Prepaid,3,9000.0
908438,428,41,2025-02-03,2025-02-09,Hyderabad,Accessories,Prepaid,1,1390.0
908439,455,35,2025-02-03,2025-02-05,Mumbai,Beauty & Personal Care,Prepaid,2,1180.0
908440,21,33,2024-11-27,2024-11-30,Mumbai,Beauty & Personal Care,Prepaid,2,1480.0
908441,529,15,2024-12-06,2024-12-10,Pune,Footwear,Prepaid,1,3740.0
908442,475,23,2024-04-04,2024-04-07,Bangalore,Electronics,COD,1,12780.0
908443,520,24,2024-11-03,2024-11-06,Bangalore,Electronics,Prepaid,1,11450.0
908444,577,28,2024-07-02,2024-07-04,Kochi,Home & Kitchen,COD,1,3170.0
908445,493,24,2024-10-26,2024-10-28,Mumbai,Electronics,Prepaid,1,11450.0
908446,361,37,2024-10-13,2024-10-19,Chennai,Beauty & Personal Care,Prepaid,1,810.0
908447,199,18,2025-03-29,2025-04-04,Bangalore,Electronics,COD,1,13140.0
908448,15,43,2025-01-15,2025-01-20,Bangalore,Accessories,COD,1,910.0
908449,219,28,2024-08-17,2024-08-20,Hyderabad,Home & Kitchen,Prepaid,2,6340.0
908450,32,41,2024-09-07,2024-09-12,Mumbai,Accessories,COD,2,2780.0
908451,384,2,2024-08-14,2024-08-20,Chennai,Fashion & Apparel,COD,1,1190.0
908452,377,46,2024-04-10,2024-04-12,Delhi NCR,Accessories,COD,2,2640.0
908453,305,12,2024-07-15,2024-07-19,Bangalore,Footwear,COD,2,5200.0
908454,215,19,2024-08-12,2024-08-17,Hyderabad,Electronics,COD,1,10800.0
908455,581,13,2024-12-14,2024-12-19,Bangalore,Footwear,COD,1,3000.0
908456,409,13,2024-07-14,2024-07-16,Mumbai,Footwear,Prepaid,2,6000.0
908457,346,8,2024-09-14,2024-09-17,Bangalore,Fashion & Apparel,COD,1,1870.0
908458,369,11,2024-06-20,2024-06-22,Delhi NCR,Footwear,COD,1,2560.0
908459,554,15,2024-09-10,2024-09-15,Bangalore,Footwear,Prepaid,1,3740.0
908460,91,40,2024-10-02,2024-10-04,Bangalore,Beauty & Personal Care,Prepaid,1,540.0
908461,140,23,2024-05-07,2024-05-10,Mumbai,Electronics,Prepaid,1,12780.0
908462,571,10,2024-11-21,2024-11-23,Delhi NCR,Footwear,Prepaid,1,3700.0
908463,256,11,2024-07-31,2024-08-06,Bangalore,Footwear,COD,1,2560.0
908464,203,12,2024-09-12,2024-09-16,Hyderabad,Footwear,Prepaid,1,2600.0
908465,498,10,2024-09-30,2024-10-04,Mumbai,Footwear,Prepaid,1,3700.0
908466,569,48,2025-03-10,2025-03-13,Bangalore,Accessories,COD,2,3120.0
908467,259,34,2024-11-03,2024-11-07,Bangalore,Beauty & Personal Care,COD,1,410.0
908468,230,13,2024-08-13,2024-08-16,Bangalore,Footwear,Prepaid,1,3000.0
908469,247,3,2024-10-05,2024-10-10,Delhi NCR,Fashion & Apparel,Prepaid,1,1770.0
908470,543,28,2024-08-02,2024-08-07,Chennai,Home & Kitchen,COD,1,3170.0
908471,454,23,2024-04-28,2024-05-03,Mumbai,Electronics,Prepaid,1,12780.0
908472,476,21,2024-05-23,2024-05-25,Mumbai,Electronics,Prepaid,1,9950.0
908473,487,35,2024-07-03,2024-07-06,Delhi NCR,Beauty & Personal Care,Prepaid,1,590.0
908474,20,16,2024-05-14,2024-05-18,Pune,Footwear,Prepaid,1,3900.0
908475,461,7,2024-12-07,2024-12-11,Chennai,Fashion & Apparel,Prepaid,2,4300.0
908476,349,32,2025-03-21,2025-03-23,Hyderabad,Home & Kitchen,COD,1,1990.0
908477,448,8,2024-05-24,2024-05-27,Pune,Fashion & Apparel,Prepaid,1,1870.0
908478,504,32,2024-05-31,2024-06-04,Pune,Home & Kitchen,COD,1,1990.0
908479,395,6,2025-03-13,2025-03-16,Delhi NCR,Fashion & Apparel,COD,1,1510.0
908480,517,41,2025-01-27,2025-02-01,Chennai,Accessories,COD,1,1390.0
908481,216,11,2025-01-19,2025-01-22,Delhi NCR,Footwear,COD,1,2560.0
908482,427,43,2024-06-27,2024-06-30,Bangalore,Accessories,Prepaid,1,910.0
908483,155,46,2024-06-25,2024-06-29,Chennai,Accessories,Prepaid,1,1320.0
908484,374,29,2024-09-23,2024-09-26,Chennai,Home & Kitchen,Prepaid,1,2450.0
908485,413,15,2024-06-19,2024-06-22,Delhi NCR,Footwear,Prepaid,1,3740.0
908486,499,43,2024-12-22,2024-12-27,Mumbai,Accessories,COD,1,910.0
908487,571,12,2024-05-22,2024-05-26,Delhi NCR,Footwear,Prepaid,1,2600.0
908488,242,27,2025-01-20,2025-01-22,Kochi,Home & Kitchen,COD,2,2160.0
908489,81,6,2025-01-07,2025-01-12,Chennai,Fashion & Apparel,Prepaid,1,1510.0
908490,536,34,2025-03-12,2025-03-16,Chennai,Beauty & Personal Care,Prepaid,1,410.0
908491,434,26,2024-07-29,2024-08-04,Chennai,Home & Kitchen,Prepaid,1,2250.0
908492,393,47,2024-05-28,2024-05-30,Delhi NCR,Accessories,COD,1,890.0
908493,530,34,2024-04-24,2024-04-28,Delhi NCR,Beauty & Personal Care,Prepaid,1,410.0
908494,41,12,2025-03-07,2025-03-09,Mumbai,Footwear,Prepaid,1,2600.0
908495,597,37,2024-10-18,2024-10-22,Mumbai,Beauty & Personal Care,Prepaid,1,810.0
908496,496,16,2025-01-04,2025-01-07,Hyderabad,Footwear,Prepaid,1,3900.0
908497,287,31,2025-02-18,2025-02-22,Pune,Home & Kitchen,COD,2,3480.0
908498,473,18,2024-07-01,2024-07-03,Chennai,Electronics,COD,1,13140.0
908499,372,2,2024-12-20,2024-12-24,Bangalore,Fashion & Apparel,COD,1,1190.0
908500,445,25,2024-12-20,2024-12-26,Chennai,Home & Kitchen,COD,1,3150.0
908501,547,19,2024-04-16,2024-04-21,Bangalore,Electronics,Prepaid,1,10800.0
908502,379,32,2025-02-06,2025-02-08,Bangalore,Home & Kitchen,Prepaid,1,1990.0
908503,134,18,2024-12-03,2024-12-07,Delhi NCR,Electronics,COD,1,13140.0
908504,443,20,2024-07-16,2024-07-21,Hyderabad,Electronics,Prepaid,1,12810.0
908505,470,25,2025-03-04,2025-03-06,Kochi,Home & Kitchen,COD,1,3150.0
908506,342,40,2024-09-04,2024-09-10,Hyderabad,Beauty & Personal Care,Prepaid,1,540.0
908507,241,47,2025-02-19,2025-02-23,Pune,Accessories,COD,2,1780.0
908508,283,19,2024-05-27,2024-05-30,Mumbai,Electronics,COD,1,10800.0
908509,414,23,2025-01-28,2025-01-31,Delhi NCR,Electronics,Prepaid,1,12780.0
908510,5,7,2024-05-28,2024-06-01,Mumbai,Fashion & Apparel,Prepaid,1,2150.0
908511,288,45,2024-11-14,2024-11-16,Pune,Accessories,Prepaid,1,1290.0
908512,375,18,2024-07-22,2024-07-28,Delhi NCR,Electronics,Prepaid,1,13140.0
908513,319,35,2024-04-20,2024-04-24,Chennai,Beauty & Personal Care,Prepaid,2,1180.0
908514,212,5,2025-01-29,2025-01-31,Bangalore,Fashion & Apparel,Prepaid,2,3920.0
908515,589,18,2024-06-23,2024-06-27,Bangalore,Electronics,Prepaid,1,13140.0
908516,383,14,2024-11-30,2024-12-04,Mumbai,Footwear,COD,2,4740.0
908517,252,43,2024-06-11,2024-06-14,Kochi,Accessories,COD,2,1820.0
908518,512,26,2024-08-30,2024-09-03,Kochi,Home & Kitchen,Prepaid,1,2250.0
908519,478,2,2024-12-22,2024-12-26,Mumbai,Fashion & Apparel,COD,1,1190.0
908520,222,40,2024-05-26,2024-05-28,Bangalore,Beauty & Personal Care,COD,2,1080.0
908521,375,10,2025-03-06,2025-03-09,Delhi NCR,Footwear,Prepaid,2,7400.0
908522,335,39,2025-03-20,2025-03-24,Bangalore,Beauty & Personal Care,Prepaid,2,1560.0
908523,183,5,2024-10-01,2024-10-06,Hyderabad,Fashion & Apparel,COD,1,1960.0
908524,258,21,2025-01-04,2025-01-09,Delhi NCR,Electronics,Prepaid,1,9950.0
908525,457,45,2024-04-11,2024-04-15,Pune,Accessories,Prepaid,1,1290.0
908526,381,36,2024-11-25,2024-11-30,Mumbai,Beauty & Personal Care,Prepaid,1,1130.0
908527,304,44,2024-12-25,2024-12-27,Pune,Accessories,Prepaid,1,1130.0
908528,551,20,2024-07-21,2024-07-26,Hyderabad,Electronics,Prepaid,1,12810.0
908529,291,27,2024-10-10,2024-10-12,Hyderabad,Home & Kitchen,Prepaid,2,2160.0
908530,571,41,2024-12-29,2024-12-31,Delhi NCR,Accessories,COD,1,1390.0
908531,509,46,2024-10-08,2024-10-13,Mumbai,Accessories,COD,1,1320.0
908532,262,11,2025-01-03,2025-01-05,Hyderabad,Footwear,Prepaid,1,2560.0
908533,147,5,2025-03-08,2025-03-12,Mumbai,Fashion & Apparel,Prepaid,3,5880.0
908534,50,11,2025-02-11,2025-02-16,Kochi,Footwear,Prepaid,1,2560.0
908535,458,30,2024-08-24,2024-08-26,Bangalore,Home & Kitchen,Prepaid,2,5100.0
908536,74,25,2025-01-23,2025-01-28,Hyderabad,Home & Kitchen,COD,1,3150.0
908537,576,38,2024-12-28,2025-01-02,Chennai,Beauty & Personal Care,Prepaid,3,1530.0
908538,482,19,2024-10-12,2024-10-17,Bangalore,Electronics,Prepaid,3,32400.0
908539,155,25,2024-06-01,2024-06-06,Chennai,Home & Kitchen,Prepaid,1,3150.0
908540,458,45,2025-03-06,2025-03-10,Bangalore,Accessories,Prepaid,1,1290.0
908541,213,29,2025-02-26,2025-02-28,Bangalore,Home & Kitchen,COD,1,2450.0
908542,436,16,2024-06-08,2024-06-13,Mumbai,Footwear,Prepaid,1,3900.0
908543,222,39,2024-10-20,2024-10-26,Bangalore,Beauty & Personal Care,Prepaid,1,780.0
908544,514,44,2024-08-25,2024-08-28,Chennai,Accessories,Prepaid,1,1130.0
908545,308,10,2024-05-28,2024-05-31,Kochi,Footwear,Prepaid,2,7400.0
908546,35,6,2024-05-13,2024-05-17,Delhi NCR,Fashion & Apparel,COD,2,3020.0
908547,475,3,2024-09-18,2024-09-22,Bangalore,Fashion & Apparel,COD,1,1770.0
908548,376,29,2025-03-14,2025-03-19,Hyderabad,Home & Kitchen,Prepaid,1,2450.0
908549,573,6,2024-10-08,2024-10-13,Mumbai,Fashion & Apparel,Prepaid,1,1510.0
908550,354,28,2024-08-08,2024-08-13,Chennai,Home & Kitchen,Prepaid,2,6340.0
908551,13,30,2024-04-11,2024-04-15,Kochi,Home & Kitchen,Prepaid,1,2550.0
908552,164,10,2024-11-11,2024-11-16,Chennai,Footwear,Prepaid,2,7400.0
908553,89,7,2024-11-28,2024-12-02,Delhi NCR,Fashion & Apparel,COD,1,2150.0
908554,565,47,2024-07-30,2024-08-04,Pune,Accessories,COD,1,890.0
908555,234,6,2024-06-11,2024-06-16,Bangalore,Fashion & Apparel,COD,2,3020.0
908556,60,41,2024-08-08,2024-08-13,Bangalore,Accessories,Prepaid,1,1390.0
908557,471,44,2025-03-26,2025-04-01,Hyderabad,Accessories,COD,1,1130.0
908558,15,45,2024-08-27,2024-09-02,Bangalore,Accessories,Prepaid,3,3870.0
908559,210,15,2024-12-10,2024-12-15,Chennai,Footwear,COD,1,3740.0
908560,400,16,2024-04-19,2024-04-24,Chennai,Footwear,COD,1,3900.0
908561,302,47,2024-04-19,2024-04-22,Bangalore,Accessories,COD,1,890.0
908562,547,27,2024-05-18,2024-05-24,Bangalore,Home & Kitchen,Prepaid,1,1080.0
908563,509,6,2024-10-12,2024-10-14,Mumbai,Fashion & Apparel,Prepaid,1,1510.0
908564,251,13,2025-03-26,2025-04-01,Delhi NCR,Footwear,Prepaid,1,3000.0
908565,581,30,2024-08-24,2024-08-29,Bangalore,Home & Kitchen,COD,3,7650.0
908566,220,36,2025-03-10,2025-03-14,Chennai,Beauty & Personal Care,Prepaid,3,3390.0
908567,390,16,2024-12-02,2024-12-06,Mumbai,Footwear,Prepaid,1,3900.0
908568,177,39,2025-01-30,2025-02-05,Delhi NCR,Beauty & Personal Care,COD,2,1560.0
908569,31,1,2025-01-09,2025-01-14,Mumbai,Fashion & Apparel,COD,1,1110.0
908570,531,21,2024-05-22,2024-05-28,Kochi,Electronics,Prepaid,1,9950.0
908571,305,46,2025-01-12,2025-01-17,Bangalore,Accessories,COD,1,1320.0
908572,17,40,2024-11-15,2024-11-20,Kochi,Beauty & Personal Care,COD,1,540.0
908573,596,1,2025-01-18,2025-01-23,Mumbai,Fashion & Apparel,Prepaid,1,1110.0
908574,82,20,2025-03-19,2025-03-24,Hyderabad,Electronics,COD,1,12810.0
908575,249,45,2024-05-18,2024-05-21,Pune,Accessories,COD,1,1290.0
908576,134,5,2025-03-24,2025-03-28,Delhi NCR,Fashion & Apparel,Prepaid,1,1960.0
908577,547,34,2024-08-07,2024-08-10,Bangalore,Beauty & Personal Care,Prepaid,1,410.0
908578,219,20,2024-06-03,2024-06-07,Hyderabad,Electronics,Prepaid,1,12810.0
908579,331,4,2024-10-01,2024-10-06,Bangalore,Fashion & Apparel,Prepaid,1,970.0
908580,600,28,2024-05-28,2024-05-31,Mumbai,Home & Kitchen,Prepaid,1,3170.0
908581,569,4,2025-03-11,2025-03-16,Bangalore,Fashion & Apparel,COD,3,2910.0
908582,279,48,2025-02-18,2025-02-24,Delhi NCR,Accessories,Prepaid,1,1560.0
908583,520,4,2024-06-28,2024-07-03,Bangalore,Fashion & Apparel,Prepaid,1,970.0
908584,44,18,2025-03-15,2025-03-20,Chennai,Electronics,COD,1,13140.0
908585,423,9,2024-04-25,2024-04-28,Bangalore,Footwear,Prepaid,2,6740.0
908586,185,11,2024-11-18,2024-11-23,Bangalore,Footwear,Prepaid,1,2560.0
908587,114,4,2024-12-25,2024-12-27,Delhi NCR,Fashion & Apparel,Prepaid,1,970.0
908588,509,45,2024-04-18,2024-04-24,Mumbai,Accessories,COD,1,1290.0
908589,180,40,2024-09-15,2024-09-19,Pune,Beauty & Personal Care,Prepaid,1,540.0
908590,261,1,2024-04-26,2024-05-01,Bangalore,Fashion & Apparel,Prepaid,1,1110.0
908591,108,38,2024-09-05,2024-09-11,Chennai,Beauty & Personal Care,Prepaid,1,510.0
908592,249,19,2024-10-15,2024-10-19,Pune,Electronics,COD,1,10800.0
908593,234,4,2024-06-12,2024-06-16,Bangalore,Fashion & Apparel,COD,1,970.0
908594,497,18,2024-10-23,2024-10-28,Mumbai,Electronics,COD,1,13140.0
908595,236,44,2024-10-30,2024-11-01,Mumbai,Accessories,Prepaid,1,1130.0
908596,397,25,2025-03-03,2025-03-09,Bangalore,Home & Kitchen,COD,1,3150.0
908597,144,18,2024-11-19,2024-11-23,Kochi,Electronics,COD,1,13140.0
908598,74,14,2024-10-10,2024-10-16,Hyderabad,Footwear,Prepaid,1,2370.0
908599,147,48,2025-01-08,2025-01-11,Mumbai,Accessories,Prepaid,1,1560.0
908600,427,2,2024-04-11,2024-04-13,Bangalore,Fashion & Apparel,COD,1,1190.0
908601,239,14,2025-02-04,2025-02-10,Kochi,Footwear,COD,1,2370.0
908602,190,29,2024-09-25,2024-09-27,Delhi NCR,Home & Kitchen,COD,1,2450.0
908603,562,32,2025-02-04,2025-02-09,Kochi,Home & Kitchen,Prepaid,1,1990.0
908604,210,29,2024-06-19,2024-06-24,Chennai,Home & Kitchen,Prepaid,1,2450.0
908605,496,4,2024-09-29,2024-10-04,Hyderabad,Fashion & Apparel,COD,1,970.0
908606,420,32,2024-11-17,2024-11-20,Chennai,Home & Kitchen,COD,3,5970.0
908607,289,14,2024-10-24,2024-10-27,Delhi NCR,Footwear,Prepaid,1,2370.0
908608,384,44,2024-11-25,2024-11-29,Chennai,Accessories,Prepaid,1,1130.0
908609,589,35,2024-11-06,2024-11-10,Bangalore,Beauty & Personal Care,Prepaid,1,590.0
908610,85,36,2024-10-29,2024-11-02,Pune,Beauty & Personal Care,Prepaid,1,1130.0
908611,53,25,2024-08-01,2024-08-04,Kochi,Home & Kitchen,COD,2,6300.0
908612,76,7,2024-12-10,2024-12-13,Chennai,Fashion & Apparel,Prepaid,1,2150.0
908613,125,24,2024-08-22,2024-08-26,Delhi NCR,Electronics,COD,1,11450.0
908614,381,13,2025-01-20,2025-01-22,Mumbai,Footwear,COD,1,3000.0
908615,19,21,2024-08-08,2024-08-13,Kochi,Electronics,COD,1,9950.0
908616,102,16,2024-10-08,2024-10-14,Delhi NCR,Footwear,Prepaid,1,3900.0
908617,336,6,2024-04-14,2024-04-17,Chennai,Fashion & Apparel,Prepaid,1,1510.0
908618,412,9,2025-01-15,2025-01-21,Bangalore,Footwear,COD,1,3370.0
908619,412,17,2024-04-26,2024-05-02,Bangalore,Electronics,Prepaid,1,13790.0
908620,412,22,2024-04-03,2024-04-05,Bangalore,Electronics,COD,1,13330.0
908621,383,31,2025-03-12,2025-03-15,Mumbai,Home & Kitchen,Prepaid,1,1740.0
908622,456,29,2025-02-18,2025-02-24,Bangalore,Home & Kitchen,COD,1,2450.0
908623,56,25,2025-03-16,2025-03-22,Pune,Home & Kitchen,COD,1,3150.0
908624,266,10,2024-12-28,2025-01-02,Delhi NCR,Footwear,COD,1,3700.0
908625,122,18,2025-02-06,2025-02-08,Mumbai,Electronics,COD,1,13140.0
908626,243,21,2024-12-18,2024-12-20,Chennai,Electronics,Prepaid,1,9950.0
908627,190,6,2024-11-15,2024-11-20,Delhi NCR,Fashion & Apparel,COD,1,1510.0
908628,537,9,2024-12-01,2024-12-03,Delhi NCR,Footwear,Prepaid,1,3370.0
908629,408,6,2025-01-14,2025-01-16,Pune,Fashion & Apparel,Prepaid,3,4530.0
908630,447,30,2024-09-11,2024-09-15,Bangalore,Home & Kitchen,COD,1,2550.0
908631,461,41,2025-01-25,2025-01-29,Chennai,Accessories,Prepaid,1,1390.0
908632,406,38,2024-05-31,2024-06-05,Pune,Beauty & Personal Care,Prepaid,1,510.0
908633,354,27,2024-06-06,2024-06-08,Chennai,Home & Kitchen,COD,1,1080.0
908634,132,12,2024-08-15,2024-08-18,Chennai,Footwear,COD,1,2600.0
908635,259,46,2025-01-19,2025-01-23,Bangalore,Accessories,COD,3,3960.0
908636,402,42,2024-09-26,2024-09-30,Chennai,Accessories,COD,1,810.0
908637,435,25,2024-08-14,2024-08-17,Bangalore,Home & Kitchen,COD,2,6300.0
908638,307,19,2024-12-15,2024-12-17,Hyderabad,Electronics,Prepaid,1,10800.0
908639,520,34,2025-03-24,2025-03-29,Bangalore,Beauty & Personal Care,Prepaid,2,820.0
908640,385,24,2024-07-22,2024-07-24,Hyderabad,Electronics,Prepaid,1,11450.0
908641,435,14,2024-06-05,2024-06-10,Bangalore,Footwear,COD,1,2370.0
908642,9,18,2024-09-21,2024-09-26,Bangalore,Electronics,Prepaid,1,13140.0
908643,509,17,2024-08-14,2024-08-18,Mumbai,Electronics,COD,1,13790.0
908644,406,45,2024-07-02,2024-07-08,Pune,Accessories,COD,1,1290.0
908645,122,34,2024-10-04,2024-10-08,Mumbai,Beauty & Personal Care,COD,1,410.0
908646,536,5,2024-08-20,2024-08-22,Chennai,Fashion & Apparel,COD,1,1960.0
908647,305,6,2024-12-18,2024-12-23,Bangalore,Fashion & Apparel,COD,2,3020.0
908648,56,37,2024-04-28,2024-05-03,Pune,Beauty & Personal Care,COD,1,810.0
908649,525,5,2024-09-01,2024-09-06,Pune,Fashion & Apparel,COD,2,3920.0
908650,21,30,2024-12-23,2024-12-27,Mumbai,Home & Kitchen,Prepaid,1,2550.0
908651,447,40,2025-03-14,2025-03-16,Bangalore,Beauty & Personal Care,COD,3,1620.0
908652,152,39,2024-06-12,2024-06-14,Hyderabad,Beauty & Personal Care,Prepaid,1,780.0
908653,404,10,2025-03-18,2025-03-20,Hyderabad,Footwear,Prepaid,1,3700.0
908654,56,13,2025-03-14,2025-03-17,Pune,Footwear,Prepaid,1,3000.0
908655,439,30,2024-11-15,2024-11-21,Hyderabad,Home & Kitchen,Prepaid,1,2550.0
908656,238,5,2024-11-25,2024-11-29,Delhi NCR,Fashion & Apparel,COD,1,1960.0
908657,514,36,2024-10-27,2024-11-02,Chennai,Beauty & Personal Care,COD,1,1130.0
908658,505,4,2024-09-04,2024-09-07,Mumbai,Fashion & Apparel,Prepaid,1,970.0
908659,119,28,2025-03-26,2025-04-01,Delhi NCR,Home & Kitchen,COD,2,6340.0
908660,145,4,2024-05-16,2024-05-21,Bangalore,Fashion & Apparel,Prepaid,1,970.0
908661,444,47,2024-09-15,2024-09-18,Mumbai,Accessories,Prepaid,1,890.0
908662,544,9,2024-06-06,2024-06-11,Bangalore,Footwear,Prepaid,1,3370.0
908663,152,5,2025-01-12,2025-01-16,Hyderabad,Fashion & Apparel,COD,1,1960.0
908664,413,34,2024-10-24,2024-10-26,Delhi NCR,Beauty & Personal Care,Prepaid,1,410.0
908665,367,42,2024-12-07,2024-12-10,Mumbai,Accessories,COD,2,1620.0
908666,243,29,2024-05-18,2024-05-22,Chennai,Home & Kitchen,Prepaid,1,2450.0
908667,139,6,2024-08-04,2024-08-08,Delhi NCR,Fashion & Apparel,Prepaid,1,1510.0
908668,87,37,2025-03-14,2025-03-17,Pune,Beauty & Personal Care,Prepaid,1,810.0
908669,120,17,2025-02-19,2025-02-25,Pune,Electronics,COD,1,13790.0
908670,299,23,2024-07-13,2024-07-17,Kochi,Electronics,Prepaid,2,25560.0
908671,277,40,2024-04-07,2024-04-12,Bangalore,Beauty & Personal Care,Prepaid,1,540.0
908672,412,13,2024-06-09,2024-06-12,Bangalore,Footwear,COD,1,3000.0
908673,303,22,2025-01-27,2025-01-31,Mumbai,Electronics,Prepaid,1,13330.0
908674,244,23,2025-02-23,2025-02-28,Mumbai,Electronics,COD,2,25560.0
908675,402,3,2024-08-03,2024-08-05,Chennai,Fashion & Apparel,COD,1,1770.0
908676,563,41,2024-08-05,2024-08-10,Pune,Accessories,Prepaid,2,2780.0
908677,291,29,2025-03-16,2025-03-21,Hyderabad,Home & Kitchen,COD,2,4900.0
908678,239,22,2024-12-26,2024-12-30,Kochi,Electronics,Prepaid,1,13330.0
908679,510,25,2024-07-31,2024-08-03,Pune,Home & Kitchen,COD,1,3150.0
908680,228,28,2024-08-16,2024-08-19,Pune,Home & Kitchen,COD,1,3170.0
